bin_id,Xt,Yt,cell_count,matched_fraction
025_10_34,4219.6201171875,13811.5234375,563.0,0.9999999999999986
025_10_35,4200.794921875,14191.2578125,581.0,1.0000000000000007
025_10_36,4221.2802734375,14620.470703125,481.0,0.9999999999999994
025_10_37,4206.76123046875,14990.3603515625,535.0,1.0000000000000022
025_10_38,4206.904296875,15387.6435546875,754.0,1.0
025_10_39,4209.92919921875,15803.8212890625,673.0,1.0000000000000004
025_10_40,4216.220703125,16208.9453125,611.0,1.0000000000000004
025_10_41,4220.6416015625,16607.193359375,554.0,1.0000000000000004
025_10_42,4203.34228515625,16996.05078125,703.0,1.0000000000000004
025_10_43,4197.58154296875,17398.884765625,754.0,1.0000000000000009
025_10_44,4208.865234375,17797.779296875,615.0,0.9999999999999992
025_10_45,4202.0341796875,18196.06640625,678.0,1.0000000000000009
025_10_46,4195.376953125,18553.517578125,514.0,1.0000000000000002
025_11_0,4707.5419921875,372.48516845703125,13.0,0.9999999999999996
025_11_1,4583.6728515625,544.147705078125,270.0,0.9999999999999999
025_11_2,4583.904296875,961.4442138671875,35.0,1.0000000000000002
025_11_3,4618.93603515625,1403.1202392578125,22.0,0.9999999999999999
025_11_4,4607.69189453125,1793.06640625,102.0,1.0000000000000002
025_11_5,4658.88720703125,2282.619384765625,40.0,1.0
025_11_6,4600.708984375,2593.247802734375,140.0,0.9999999999999992
025_11_7,4653.3173828125,3071.90478515625,57.0,0.9999999999999994
025_11_8,4669.27880859375,3446.807373046875,194.0,0.9999999999999993
025_11_9,4591.65234375,3734.54443359375,144.0,0.9999999999999993
025_11_10,4552.34765625,4130.7626953125,38.0,0.9999999999999996
025_11_12,4657.2431640625,4994.01318359375,41.0,1.0000000000000002
025_11_13,4629.2236328125,5375.21142578125,43.0,1.0000000000000002
025_11_14,4610.912109375,5895.7939453125,295.0,0.9999999999999992
025_11_15,4599.0166015625,6118.142578125,343.0,0.9999999999999996
025_11_16,4585.05517578125,6571.783203125,81.0,1.0000000000000002
025_11_19,4658.14453125,7878.45361328125,12.0,0.9999999999999999
025_11_20,4646.66015625,8183.4658203125,23.0,1.0000000000000002
025_11_21,4607.8193359375,8631.7998046875,39.0,0.9999999999999996
025_11_22,4615.056640625,8935.0732421875,21.0,0.9999999999999999
025_11_24,4770.1083984375,9970.044921875,10.0,0.9999999999999999
025_11_25,4715.20361328125,10200.9228515625,71.0,0.9999999999999992
025_11_26,4576.79248046875,10601.328125,132.0,1.0000000000000009
025_11_27,4593.20751953125,11024.3603515625,161.0,0.9999999999999991
025_11_28,4600.4580078125,11382.896484375,117.0,0.9999999999999989
025_11_29,4580.845703125,11834.2451171875,73.0,1.0000000000000002
